Date,AAPL,AXP,BA,HD,JNJ,KO,NKE,PFE,PG
2014-06-03,82.909561,84.361435,117.236214,71.348755,88.142036,33.988487,34.875187,24.28643,67.214882
2014-06-04,83.856285,84.434998,116.761696,71.23378,88.331306,33.913658,35.142921,24.327465,67.156013
2014-06-05,84.185326,85.345467,118.047226,71.092278,88.795853,33.996799,35.022911,24.425957,67.366241
2014-06-06,83.953819,87.285973,119.281029,71.322227,88.761444,34.079945,35.189079,24.1469,67.298958
2014-06-09,85.297188,87.892975,119.030838,71.295677,88.795853,34.013416,35.392197,24.089443,67.349419
2014-06-10,85.797882,87.626251,118.418266,71.410675,89.552856,34.146454,35.226013,24.212557,67.399864
2014-06-11,85.442848,87.442322,115.700478,70.588112,88.881866,33.971859,34.685917,24.155106,67.324173
2014-06-12,84.013641,87.14801,114.052498,69.367599,88.202248,33.858768,34.515121,24.171526,67.071907
2014-06-13,83.094223,87.230804,114.138809,69.049171,88.202248,33.816883,34.445892,24.237185,66.971008
2014-06-16,83.931717,86.789368,114.3545,69.783272,88.133415,34.059811,34.413574,24.302849,67.013039
2014-06-17,83.822487,87.056061,114.276848,70.773865,87.686104,34.277607,34.662838,24.196144,66.92054
2014-06-18,83.913513,87.883781,114.302727,71.384148,88.44313,34.813717,35.179859,24.384924,67.097153
2014-06-19,83.622215,87.433144,114.596107,71.145355,89.303391,35.006386,34.916733,24.28643,67.47554
2014-06-20,82.757423,87.865372,113.974884,70.906548,90.559372,34.922615,34.667465,24.442375,67.214882
2014-06-23,82.684586,87.837784,112.896393,71.322227,90.11203,34.95612,34.829025,24.171526,66.870079
2014-06-24,82.183914,86.844536,111.429634,71.136482,89.974388,35.056637,34.612068,24.04841,66.441223
2014-06-25,82.256729,87.037666,109.626381,71.224937,90.980896,35.148792,35.299881,24.458797,66.701897
2014-06-26,82.748299,86.724983,110.454689,71.419525,90.886261,35.207424,35.479912,24.28643,66.113281
2014-06-27,83.731461,87.30439,110.903328,71.755592,90.318489,35.341454,35.858433,24.352089,66.449631
2014-06-30,84.59626,87.249191,109.773079,71.605247,90.000206,35.483852,35.798428,24.360298,66.088036
2014-07-01,85.133339,87.69062,110.566856,72.365868,91.075523,35.42522,36.006145,24.688599,66.668259
2014-07-02,85.096939,87.56189,110.109558,72.507385,91.066933,35.42522,35.90921,24.926622,66.903725
2014-07-03,85.597595,88.141266,110.877449,72.569298,90.688393,35.374958,36.213871,25.057947,67.25692
2014-07-07,87.36364,87.736618,111.377853,72.0121,91.591675,35.299561,36.306206,25.025118,67.43351
2014-07-08,86.799232,86.973305,109.393448,71.428375,90.94648,35.132027,35.853817,24.746058,67.744652
2014-07-09,86.83564,87.369843,109.393448,71.401817,91.221779,35.140411,36.324673,24.663979,68.67807
2014-07-10,86.517044,87.111633,109.393448,70.22551,91.015305,35.400097,35.775337,24.622934,68.627632
2014-07-11,86.680893,87.12085,110.515068,70.411247,90.413132,35.157162,35.678402,24.680393,68.249199
2014-07-14,87.800583,87.185402,111.748878,70.278542,90.653999,35.500622,35.983067,24.819929,68.383743
2014-07-15,86.771927,87.102402,111.386497,70.632355,88.84745,35.26606,36.02,24.959457,68.333275
2014-07-16,86.280357,87.12085,109.937004,70.455475,87.935593,35.282825,35.507595,25.410875,68.607605
2014-07-17,84.741905,85.755974,108.608315,70.358185,86.344101,35.199036,35.327572,25.074364,68.149857
2014-07-18,85.961739,86.253975,110.126823,70.826935,87.574265,35.542484,35.784573,25.222097,68.277023
2014-07-21,85.515701,85.654518,110.696251,70.499695,87.118332,35.517365,35.461441,24.910206,68.048141
2014-07-22,86.225731,86.106422,111.93869,71.23378,88.150673,34.503777,35.563004,25.025118,67.895569
2014-07-23,88.474243,86.023415,109.324425,71.65831,87.909782,34.185467,35.715324,24.943039,67.802338
2014-07-24,88.328583,85.903519,107.331367,71.81749,87.918365,34.319492,36.283119,24.902002,68.031197
2014-07-25,88.911179,84.77845,106.296043,71.66716,87.84095,34.344612,35.876892,24.778889,67.437843
2014-07-28,90.140106,84.71389,106.175217,71.702553,87.84095,34.076565,36.1908,24.705019,67.183563
2014-07-29,89.557503,84.575531,105.536781,71.62294,87.711899,33.800129,36.052319,24.401333,66.666489
2014-07-30,89.348145,83.837791,105.51088,72.31282,88.004417,33.188633,36.749352,24.227463,66.251167
2014-07-31,87.026825,81.15416,103.949211,71.507942,86.103218,32.912197,35.604542,23.763775,65.539154
2014-08-01,87.509277,79.743187,103.862938,70.535065,85.939796,32.912197,35.442982,23.896254,67.514137
2014-08-04,87.017715,80.167412,103.474693,70.782722,86.163445,33.004341,35.618397,23.805172,67.149651
2014-08-05,86.589867,79.641747,104.630836,70.782722,85.870941,32.820061,35.507595,23.523653,67.310707
2014-08-06,86.444214,79.678642,102.721199,71.216095,86.636597,33.439934,35.609161,23.416012,68.734734
2014-08-07,86.435051,79.328209,104.023216,71.171883,85.965584,32.962448,35.244476,23.217289,67.929482
2014-08-08,86.672913,80.665398,104.708954,72.905418,86.954865,33.046227,35.572224,23.465693,68.616074
2014-08-11,87.81649,80.185852,104.856529,73.303398,87.023705,33.146744,35.572224,23.391169,69.065331
2014-08-12,87.798195,80.305733,104.570076,73.33876,86.567757,33.238892,35.419895,23.25041,69.014458
2014-08-13,88.960045,80.600853,105.880791,73.515678,87.522667,33.456688,35.659943,23.358049,69.065331
2014-08-14,89.197899,80.480949,107.72966,74.170158,87.763527,33.657726,35.683018,23.78861,69.463699
2014-08-15,89.637047,79.863083,106.905052,74.019798,87.032303,34.244106,35.604542,23.71409,69.319595
2014-08-18,90.716583,80.379539,108.484818,73.931381,88.348488,34.637806,36.260033,23.879692,69.879044
2014-08-19,91.96991,81.264847,109.005646,78.035225,88.572182,34.56242,36.241577,23.962494,70.090942
2014-08-20,92.006516,81.606033,110.54203,80.264038,88.787239,34.554039,36.42622,23.921093,70.192657
2014-08-21,92.015656,82.205498,110.672241,80.617821,89.630295,34.688065,36.44006,23.863134,70.591042
2014-08-22,92.692642,81.965714,110.63752,80.511688,89.292519,34.445137,36.601639,23.945936,70.684311
2014-08-25,92.893921,82.620453,111.3927,80.662056,89.405098,34.688065,36.93401,23.937654,70.81144
2014-08-26,92.299255,82.214706,111.62706,81.042358,89.58699,34.84721,36.68935,24.186058,70.675835
2014-08-27,93.43367,82.297707,111.279846,81.254631,89.396446,34.84721,36.800129,24.417894,70.616478
2014-08-28,93.543465,82.094818,110.333687,81.820671,89.162605,34.872356,36.605083,24.326817,70.379143
2014-08-29,93.772141,82.583588,110.064629,82.696289,89.838158,34.947742,36.479691,24.3351,70.446976
2014-09-02,94.504051,82.740372,108.918846,81.025108,89.517708,34.880737,36.818718,24.227463,70.336761
2014-09-03,90.515305,83.127693,109.318115,79.113937,89.864136,34.997997,36.605083,24.343372,70.268944
2014-09-04,89.765106,82.675797,108.901466,79.940628,89.933434,35.073395,37.11594,24.318533,70.947075
2014-09-05,90.542747,82.638924,108.233116,81.434013,90.43573,35.048264,38.100491,24.550379,71.006393
2014-09-08,89.984695,82.011818,111.088898,80.731766,90.115303,34.997997,38.267681,24.343372,70.624969
2014-09-09,89.646179,81.061943,111.288528,79.051704,89.898773,35.132027,38.00761,24.202618,70.345238
2014-09-10,92.399879,81.532272,111.297203,79.336174,90.92939,35.324692,38.300186,24.376495,70.89621
2014-09-11,92.793266,81.541489,110.793755,79.309486,90.548347,35.396412,37.998322,24.533817,70.769051
2014-09-12,93.0037,80.822174,110.194824,78.971703,90.574318,34.98296,38.00761,24.368221,70.574104
2014-09-15,92.976242,80.58239,109.63929,79.451729,90.695572,35.01672,37.900791,24.773937,71.091171
2014-09-16,92.271805,81.486183,110.516006,80.242859,91.700203,35.134853,37.710384,24.881577,71.26918
2014-09-17,92.930489,82.140923,110.897926,81.087349,91.968697,35.109543,37.854355,25.129986,71.33699
2014-09-18,93.12262,83.090805,111.60968,81.860695,92.973351,35.261417,38.067982,25.320421,71.362389
2014-09-19,92.363297,82.721909,112.278061,82.082924,93.527641,35.480801,37.993683,25.171383,71.599747
2014-09-22,92.454758,82.067154,111.635735,81.682907,93.432365,35.624237,37.482819,24.98922,71.887939
2014-09-23,93.900253,81.440071,110.568077,81.327339,93.068626,35.345787,37.20882,24.881577,71.57431
2014-09-24,93.086029,81.633713,111.60968,82.687386,94.090576,35.666424,37.543198,25.096859,72.252411
2014-09-25,89.536415,80.010635,110.359764,81.691795,92.756836,35.252972,37.03698,24.823622,71.481079
2014-09-26,92.171188,81.495369,111.705185,82.527382,92.756836,35.607357,41.565014,24.608339,71.69297
2014-09-29,91.585663,81.10807,111.774635,82.562935,92.271828,35.649551,41.388535,24.64974,71.57431
2014-09-30,92.171188,80.729965,110.568077,81.549576,92.315117,35.995495,41.425686,24.484135,70.980965
2014-10-01,90.734871,79.370277,108.215736,80.909554,90.331818,36.063007,40.729073,24.136372,70.472382
2014-10-02,91.393555,79.425766,107.781746,81.994034,89.942085,35.995495,41.47213,24.061853,70.396111
2014-10-03,91.13739,80.618973,109.682686,83.149643,91.050644,36.282379,41.931908,24.194336,71.023346
2014-10-06,91.13739,80.498718,109.595894,82.900749,90.816811,36.788639,41.434982,24.152931,70.836861
2014-10-07,90.341476,78.944794,107.043922,82.198486,88.67762,37.058651,40.900898,23.838293,70.489342
2014-10-08,92.216919,80.850204,108.484818,83.638542,90.860138,37.590229,41.253864,24.326817,71.353935
2014-10-09,92.418167,79.444283,106.557846,82.731834,88.409111,37.016472,40.510803,24.003893,70.913162
2014-10-10,92.15287,78.611809,105.464134,82.269608,87.672958,37.522736,40.492222,24.119816,71.786232
2014-10-13,91.311218,76.56768,104.552727,80.536209,85.845528,37.185223,39.656273,23.57333,70.667336
2014-10-14,90.341476,76.53067,106.149864,80.091736,84.01812,36.822395,39.516956,23.565052,70.819923
2014-10-15,89.234497,74.856499,104.327042,78.09166,85.057396,36.476452,39.558746,23.341492,70.311348
2014-10-16,88.063492,74.218285,104.413826,79.007248,83.818916,35.911121,40.422562,22.935764,69.709518
2014-10-17,89.353439,76.38269,106.974487,80.216202,85.481796,36.181137,40.487579,23.043406,70.582596
2014-10-20,91.265472,77.705353,107.903267,81.647354,85.914825,36.527084,41.286366,23.126207,71.353935
2014-10-21,93.744705,79.213036,110.3424,83.736313,86.919472,34.324829,42.094444,23.416012,71.718437
2014-10-22,94.220428,77.659111,105.420723,82.971848,87.664314,34.2742,41.732212,23.432566,71.943581
2014-10-23,95.903763,79.185287,105.924171,84.269699,88.885468,34.476704,41.969059,23.680971,71.089439
2014-10-24,96.260551,79.916008,106.106468,84.43856,89.318504,34.62014,42.215195,24.103254,72.737915
2014-10-27,96.159904,80.128731,106.002296,84.86525,90.132614,34.392326,42.558861,24.03701,73.412674
2014-10-28,97.651108,81.405159,107.295639,85.860832,90.756203,34.223568,42.935036,24.086695,73.856812
2014-10-29,98.200035,81.710396,106.835587,85.709732,91.423058,34.561081,42.702827,24.417894,73.916626
2014-10-30,97.870689,82.08036,107.477928,86.687531,92.704865,34.932335,43.190468,24.707697,74.258255
2014-10-31,98.803833,83.199593,108.424072,86.687531,93.345757,35.337349,43.176533,24.79878,74.540115
2014-11-03,100.084625,84.032036,109.396248,85.416367,93.068626,35.27829,43.399448,24.997498,74.634079
2014-11-04,99.35276,84.522263,109.231323,85.300819,94.073273,35.286728,43.631657,25.072025,75.710266
2014-11-05,99.59063,85.484222,108.454269,85.140823,94.246468,35.70018,43.970684,25.088726,76.017784
2014-11-06,99.875427,84.707253,108.7686,86.483086,94.411034,35.683304,43.933521,25.088726,75.932381
2014-11-07,100.160294,85.336235,108.655098,86.803101,93.709488,35.708614,43.552708,24.988503,76.128815
2014-11-10,99.994888,85.465721,108.820984,87.256454,94.246468,35.767677,44.100704,25.222353,76.402161
2014-11-11,100.79425,84.855247,109.449585,87.238663,94.324425,35.868931,44.063564,25.322571,76.590042
2014-11-12,102.21843,84.679497,109.894867,87.549789,94.185844,36.037693,44.495461,25.406088,76.427788
2014-11-13,103.660957,84.235527,112.217278,88.003128,94.463005,36.10519,44.63942,25.406088,75.676132
2014-11-14,104.910561,83.86554,112.505379,87.327553,93.674873,36.054562,44.351498,25.339277,75.257591
2014-11-17,104.735992,83.366074,112.121223,87.140892,93.79612,36.214886,44.611568,25.322571,75.027
2014-11-18,106.09584,83.782303,114.076935,85.318588,94.255142,36.72958,44.801975,25.548071,75.120918
2014-11-19,105.360786,83.708305,114.906372,85.958618,94.194519,37.311783,45.024895,25.422792,75.78717
2014-11-20,106.86763,83.819305,114.98494,86.731972,93.692192,37.337109,45.187443,25.422792,75.565094
2014-11-21,107.014664,83.60656,115.927872,87.363113,94.023438,37.548046,45.243172,25.431147,75.676132
2014-11-24,108.999298,84.207779,117.525604,87.469803,93.169144,37.353981,45.489311,25.239056,75.257591
2014-11-25,108.05291,84.540764,117.700211,86.234192,93.012238,37.488979,45.1828,25.447847,75.846962
2014-11-26,109.339249,84.587021,117.674026,86.847549,93.45681,37.629169,45.419647,25.974014,75.915291
2014-11-28,109.274948,85.484222,117.307335,88.358711,94.363411,38.087967,46.111629,26.01577,77.239174
2014-12-01,105.728317,85.225235,115.587372,87.896461,94.171638,37.850067,45.368565,26.107643,76.940239
2014-12-02,105.32402,86.020676,115.491302,87.67318,94.590057,37.841568,45.531101,26.366543,77.785843
2014-12-03,106.518494,84.402016,115.220673,88.057251,93.901413,37.212856,45.744732,26.516878,76.871902
2014-12-04,106.114204,84.938492,114.653168,88.378784,93.761917,36.95797,46.000164,26.450066,77.367302
2014-12-05,105.663986,85.696953,115.430206,88.995071,94.590057,36.983467,46.130199,26.717323,77.196472
2014-12-08,103.275063,86.538666,113.745171,89.700668,94.598778,36.652115,45.382496,26.700621,77.521057
2014-12-09,104.855431,86.353676,113.203835,88.995071,94.189072,35.717548,45.06205,26.683914,77.478333
2014-12-10,102.86161,85.789452,108.820984,88.369858,92.611259,35.343712,45.35463,26.608749,76.871902
2014-12-11,102.558395,86.140915,107.712173,89.557747,93.029663,35.284241,45.275227,26.433357,77.222084
2014-12-12,100.821831,84.170792,105.442146,89.120117,91.03347,34.757488,44.920238,25.848738,76.487541
2014-12-15,99.443619,83.282837,106.585892,89.361267,90.623741,34.46862,44.574589,25.773569,76.188599
2014-12-16,98.08374,81.61792,108.480492,86.690681,89.577682,34.315693,43.537643,25.614891,76.325249
2014-12-17,100.527809,83.652802,109.187683,88.369858,90.719627,35.301243,44.14019,25.990717,77.469803
2014-12-18,103.504761,86.177933,109.720238,89.915039,93.108147,36.014912,45.345287,26.700621,78.58017
2014-12-19,102.705391,85.9282,110.209167,91.040413,92.009773,35.641079,44.299007,26.675564,78.622871
2014-12-22,103.771225,86.594147,111.946609,92.44268,93.047127,35.980923,44.808132,26.800838,79.092636
2014-12-23,103.403709,86.779152,113.526901,92.674904,90.902679,36.507683,44.82682,26.266327,79.681999
2014-12-24,102.916725,87.019653,114.583321,92.496277,91.172913,36.482201,44.976288,26.241268,79.553886
2014-12-26,104.735992,87.21389,114.923836,92.665977,91.582626,36.499195,45.228516,26.433357,79.827194
2014-12-29,104.662506,87.195381,115.500046,93.36264,91.818008,36.41423,45.448044,26.216213,79.126808
2014-12-30,103.385315,87.195381,115.09845,93.130424,91.844139,36.329269,45.251869,26.207861,78.921837
2014-12-31,101.41906,86.057701,113.483238,93.755638,91.155502,35.87048,44.910885,26.01577,77.802925
2015-01-02,100.4543,86.039185,113.457047,92.380165,91.111893,35.802513,44.387753,26.166103,77.247726
2015-01-05,97.624336,83.763809,112.67128,90.441994,90.47554,35.802513,43.673107,26.024126,76.880455
2015-01-06,97.633545,81.978622,111.344193,90.165108,90.030983,36.074379,43.416199,26.241268,76.530251
2015-01-07,99.002556,83.769043,113.072891,93.25547,92.018486,36.524673,44.313015,26.600393,76.931709
2015-01-08,102.80648,84.956474,115.072258,95.318672,92.742027,36.966465,45.335949,27.143263,77.811455
2015-01-09,102.916725,83.880394,114.845253,93.684174,91.478027,36.558659,44.836159,27.268536,77.085442
2015-01-12,100.380791,83.026917,114.260277,93.264404,91.164215,36.227314,44.775433,27.368761,76.803558
2015-01-13,101.272049,82.776443,114.522202,92.648109,91.321129,36.218815,44.378418,27.093145,77.128136
2015-01-14,100.886154,80.772675,113.832481,91.674561,90.658607,36.159344,43.771183,27.126556,76.863358
2015-01-15,98.148056,79.668724,113.622932,90.218704,89.3423,36.006424,43.350803,27.059742,76.752319
2015-01-16,97.385445,79.817162,114.181694,92.996445,90.693504,36.133854,43.434891,27.393814,77.939575
2015-01-20,99.893822,80.948936,114.565872,92.219391,88.296272,36.669113,43.72448,27.644367,77.888336
2015-01-21,100.656441,81.329262,115.60482,92.469482,88.828003,36.839031,43.677776,27.260187,78.046265
2015-01-22,103.275063,78.267952,118.424896,94.738113,90.449394,37.195858,44.770771,27.402166,78.811844
2015-01-23,103.807991,78.045273,117.534325,94.112892,89.089516,36.796543,44.915565,27.101501,77.487122
2015-01-26,103.918228,77.275337,117.054153,94.997154,89.14183,36.533176,45.004311,27.393814,77.057022
2015-01-27,100.279716,76.44043,115.665947,93.925339,88.993614,36.014912,44.14019,27.226774,74.398987
2015-01-28,105.948822,75.818886,121.917229,93.550201,88.461899,35.615597,43.584347,26.683914,73.246315
2015-01-29,109.247391,76.069351,129.024124,96.122528,89.246429,35.768517,44.313015,26.583693,73.693626
2015-01-30,107.648643,74.854103,126.919975,93.264404,87.293777,34.978382,43.089226,26.099287,72.506561
2015-02-02,108.999298,76.189964,127.697029,93.273331,87.895264,35.33522,42.935097,26.433357,73.22052
2015-02-03,109.017654,77.67424,128.639938,95.783127,89.316162,35.369213,43.603035,26.742376,73.934486
2015-02-04,109.853806,77.56292,128.535172,96.828125,88.357269,35.411686,43.224686,27.020414,73.796867
2015-02-05,110.637886,78.601913,129.740036,97.346169,89.316162,35.50515,43.59837,27.795557,74.57962
2015-02-06,109.7062,78.861649,129.216217,97.390816,88.130623,35.21629,42.874367,27.947208,73.642014
2015-02-09,110.434944,78.833839,128.849487,96.765594,86.979965,35.029366,42.584778,27.862963,73.160316
2015-02-10,112.556557,79.631622,129.251099,98.846687,87.47686,36.023407,43.322781,28.772909,73.452766
2015-02-11,115.194748,79.78933,129.945084,98.525146,87.502991,35.997917,42.650162,28.857164,73.667816
2015-02-12,116.652199,74.659294,130.094467,100.177505,85.811852,35.827988,42.972462,29.379538,74.003296
2015-02-13,117.224121,72.432877,131.535156,99.936371,86.840485,35.675072,42.991154,29.185755,73.891457
2015-02-17,117.915962,73.36055,131.702087,100.034592,87.555313,35.522129,42.90707,29.13521,73.538795
2015-02-18,118.736946,74.009903,132.800186,100.025635,87.136879,35.454166,43.729153,29.050957,74.201141
2015-02-19,118.487869,72.729729,135.066666,99.08783,87.781937,35.777016,43.766525,28.991968,73.297928
2015-02-20,119.456444,74.056313,139.07254,100.248962,88.010193,35.658077,44.341042,29.118357,73.005478
2015-02-23,122.684975,74.49231,135.936371,100.284683,87.939957,35.556129,44.378418,28.975115,73.452766
2015-02-24,121.919357,75.011818,135.620102,104.277138,88.396416,35.794018,44.569916,28.932989,73.547386
2015-02-25,118.801491,76.227066,134.41658,103.88414,88.844109,35.72604,45.223854,29.202604,73.512993
2015-02-26,120.305084,77.228973,133.292099,103.05349,90.239845,36.074379,45.566807,29.143625,73.263527
2015-02-27,118.497116,75.689003,132.519058,102.490814,89.985283,36.788059,45.627895,28.91614,73.229126
2015-03-02,119.078239,76.097183,135.110611,103.714447,90.608528,36.703087,46.393681,29.295294,73.469971
2015-03-03,119.327293,75.985886,136.665512,103.669785,89.836037,36.490688,46.027233,29.118357,73.254929
2015-03-04,118.570885,74.798431,135.593735,102.499733,89.23037,36.108376,45.8158,29.185755,72.558159
2015-03-05,116.606094,75.280846,135.699142,103.526871,89.994049,36.023407,46.257431,29.042524,72.799011
2015-03-06,116.781349,74.501579,134.513199,102.222847,87.87851,35.275753,45.529217,28.621252,71.104424
2015-03-09,117.279457,74.687134,135.945129,102.937386,88.361282,35.165295,45.773529,28.671801,71.474297
2015-03-10,114.853432,73.388367,133.89827,101.052063,87.369362,34.570572,45.341297,28.461164,70.141006
2015-03-11,112.759514,73.703766,132.800186,101.509941,86.307205,34.069305,44.791618,28.334785,70.011948
2015-03-12,114.798103,75.661186,133.564407,104.230164,87.632713,34.754627,45.590298,28.646528,70.614113
2015-03-13,114.004791,74.770607,133.151581,103.081009,87.088463,34.18924,45.012436,28.646528,70.390442
2015-03-16,115.259315,75.605522,134.996384,104.589272,88.712433,34.514771,45.308407,29.017244,71.878593
2015-03-17,117.187233,75.197334,135.734268,103.763329,87.685387,34.703239,45.355396,28.789755,71.267838
2015-03-18,118.50631,75.939476,136.806046,104.212212,89.063576,34.780327,45.811119,28.9667,72.042046
2015-03-19,117.611565,75.642624,135.382919,103.386261,89.26545,34.28347,46.19165,28.772909,71.72377
2015-03-20,116.135651,76.718719,135.72551,105.478065,89.88871,34.82317,47.91116,28.857164,72.893639
2015-03-23,117.344032,76.254906,134.240875,104.203232,90.397842,34.797462,47.666847,29.531197,72.996872
2015-03-24,116.864365,75.484917,133.221878,104.275055,89.502457,34.668976,47.286312,29.084646,72.188278
2015-03-25,113.811096,74.316055,130.217407,102.057564,88.080406,34.65184,46.506428,28.899284,71.405487
2015-03-26,114.604393,72.803947,130.164749,100.881523,87.904831,34.566174,46.666161,28.781336,70.66571
2015-03-27,113.69117,72.330833,130.76207,102.219177,88.080406,34.334873,46.924545,29.093075,70.803345
2015-03-30,116.569206,72.405045,134.144241,102.910446,89.14257,34.703239,47.399055,29.489073,71.156021
2015-03-31,114.779648,72.712212,131.842651,101.994728,88.308624,34.737511,47.135971,29.312143,70.485077
2015-04-01,114.613602,73.466125,130.577591,101.563812,87.035805,34.848866,46.76952,28.924572,70.811943
2015-04-02,115.600616,74.182808,131.139832,102.829666,87.465935,34.848866,46.821198,28.9667,70.906563
2015-04-06,117.47319,74.117661,132.58934,103.197723,87.044586,35.268627,46.854088,29.050957,71.431282
2015-04-07,116.237122,72.907669,133.81044,102.614212,87.86972,35.131569,46.797707,29.101501,70.872154
2015-04-08,115.85891,73.242744,134.72406,103.772316,87.922409,35.028763,47.375568,29.185755,71.199036
2015-04-09,116.744446,73.680199,134.776764,102.85659,88.94944,35.165833,47.319195,29.514351,71.302261
2015-04-10,117.242592,74.080421,135.620102,103.458099,89.590248,35.020199,46.966827,29.859785,71.697952
2015-04-13,117.011948,73.782593,134.618637,102.739883,88.26474,34.866001,46.637974,29.564907,71.766762
2015-04-14,116.504623,73.98735,134.592285,102.389748,88.238411,34.703239,46.760117,29.514351,71.913017
2015-04-15,116.94738,74.229362,133.907043,101.851074,88.308624,34.609005,46.90107,29.666,71.835602
2015-04-16,116.384705,75.309059,133.502975,101.779289,87.597618,34.780327,46.933952,29.649155,71.826973
2015-04-17,115.074821,71.967575,131.420959,100.639122,87.413261,34.523342,46.299702,29.522768,70.992599
2015-04-20,117.703796,71.883789,134.117889,101.321411,87.966278,34.831734,46.976234,29.497492,71.285057
2015-04-21,117.067322,71.930344,134.697693,101.599701,88.045303,34.934532,47.117172,29.396393,71.465706
2015-04-22,118.644707,73.010048,132.817734,101.438126,88.159401,35.388557,47.051399,29.430096,71.474297
2015-04-23,119.613266,72.740135,131.658142,102.308968,88.185745,35.080173,47.50243,29.792387,70.193466
2015-04-24,120.175949,72.591194,130.366791,102.075531,88.729988,35.028763,47.427254,29.71656,70.236824
2015-04-27,122.362091,72.125801,129.839691,100.001694,88.291077,34.977367,47.42255,29.143625,69.889984
2015-04-28,120.434235,72.125801,129.584946,99.274521,88.431541,34.925964,46.915161,29.050957,69.733902
2015-04-29,118.663147,71.818665,128.390182,97.595703,88.124283,34.686108,47.06081,28.890867,69.239647
2015-04-30,115.44381,72.08857,125.921646,96.042587,87.079674,34.746067,46.435955,28.587551,68.944824
2015-05-01,118.949089,72.302666,127.090057,98.349823,87.896057,35.045891,47.347378,28.713932,69.62117
2015-05-04,118.718491,72.861122,126.519066,98.807671,88.08918,35.08873,47.370876,28.91614,69.673195
2015-05-05,116.043396,72.451576,125.543869,97.012154,87.343025,34.908825,47.178249,28.747637,69.430405
2015-05-06,115.314674,72.460892,124.695145,97.23661,87.053352,34.831734,47.084297,28.42482,69.716553
2015-05-07,116.027908,73.000732,125.092995,98.789726,87.48349,34.866001,47.662144,28.526756,69.543137
2015-05-08,118.213974,73.51265,128.602921,100.971291,89.07235,35.105865,48.127266,28.900547,70.202141
2015-05-11,117.009789,74.182808,128.983124,100.459549,88.686104,35.071598,48.29171,28.849575,69.603828
2015-05-12,116.592957,73.605743,128.576401,101.016174,88.194519,34.857437,48.094376,28.696659,69.32637
2015-05-13,116.722656,74.331749,128.74437,99.822159,88.26474,35.165833,47.995724,28.484278,69.109589
2015-05-14,119.445946,75.160126,130.813232,100.495461,89.388359,35.551338,48.597084,28.832581,69.863968
2015-05-15,119.279213,74.666817,129.858383,101.76133,89.800919,35.568466,49.320583,28.875055,70.28019
2015-05-18,120.594551,74.620293,129.708084,102.641121,90.784081,35.397125,49.212528,28.866562,70.011368
2015-05-19,120.483398,75.727913,130.008652,100.854561,91.258102,35.388557,49.160839,29.061953,70.089432
2015-05-20,120.474144,75.355591,129.451706,100.639122,90.942101,35.422825,49.146759,29.138405,69.785934
2015-05-21,121.706139,75.169441,130.273911,100.558327,90.561867,35.320026,49.048088,29.189381,69.725243
2015-05-22,122.77137,75.625534,128.028259,100.692986,89.615753,35.302898,49.062187,29.121414,69.32637
2015-05-26,120.066551,74.638908,126.251213,99.588737,89.147141,35.114433,48.587673,28.976997,68.623993
2015-05-27,122.308205,74.564445,126.427986,100.692986,89.421234,35.225792,48.315197,29.138405,68.840767
2015-05-28,122.067375,74.545807,125.83567,100.71991,89.438911,35.24292,48.324638,29.257339,68.78875
2015-05-29,120.677933,74.201431,124.235458,100.028641,88.545853,35.08873,48.027039,29.520691,67.97364
2015-06-01,120.918762,73.96875,124.880821,100.253067,88.45742,35.071598,48.069553,29.359287,68.372513
2015-06-02,120.381523,74.452736,126.64904,100.713371,88.404388,35.114433,48.234882,29.299812,68.103722
2015-06-03,120.529716,75.020515,127.144142,102.130348,88.501648,35.011635,48.423836,29.231855,68.121056
2015-06-04,119.825737,73.866356,124.827759,100.596039,87.741234,34.771763,48.159306,29.087439,67.765549
2015-06-05,119.168053,73.894264,124.421089,99.612259,87.175308,34.352009,48.19709,28.960011,67.14119
2015-06-08,118.380714,73.354431,124.34153,99.215172,86.618248,34.403416,47.918392,28.866562,67.38401
2015-06-09,118.028717,73.689491,123.864105,98.854164,86.839317,34.437668,47.875881,28.892048,68.415871
2015-06-10,119.381111,74.638908,125.207932,100.162827,87.43174,34.549046,48.815918,29.14691,68.97084
2015-06-11,119.112488,74.741287,126.392647,100.442604,87.750053,34.635406,49.070999,29.274334,68.858116
2015-06-12,117.79715,74.024567,126.251213,99.819862,86.963104,34.514481,49.023762,29.061953,68.389885
2015-06-15,117.565575,73.763977,125.800278,99.287369,86.202667,34.194912,48.820637,28.91753,67.739525
2015-06-16,118.195457,73.866356,125.844482,99.485931,86.971954,34.618137,49.392231,28.91753,68.589302
2015-06-17,117.917557,74.759895,126.808174,99.70253,87.299103,34.782238,49.481972,28.866562,69.439087
2015-06-18,118.454803,75.178749,128.532211,100.948029,88.740387,35.110458,50.072456,29.197872,70.080757
2015-06-19,117.269157,74.638908,128.311188,101.471489,88.298279,34.894531,50.322807,29.036469,69.837952
2015-06-22,118.204712,75.625534,128.815125,102.04911,88.501648,34.963619,50.445629,29.14691,69.759918
2015-06-23,117.667465,75.727913,127.692307,102.148384,88.227547,34.877247,50.639313,29.308311,69.187622
2015-06-24,118.66787,75.150826,126.427986,101.399292,87.829636,34.713139,50.176376,29.078945,68.944824
